79, Local-gov, 84616, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 7, United-States, <=50K
27, Private, 72208, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
52, Local-gov, 74784, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K
36, Private, 383518, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, Black, Female, 99999, 0, 40, United-States, >50K
25, Self-emp-not-inc, 266668, HS-grad, 9, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 347519, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K
24, Private, 336088, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 50, United-States, <=50K
36, Private, 190350, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
31, Private, 204052, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
66, ?, 31362, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 20, United-States, <=50K
90, Self-emp-not-inc, 155981, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 10566, 0, 50, United-States, <=50K
67, Private, 195161, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 20051, 0, 60, United-States, >50K
22, Self-emp-inc, 269583, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 2580, 0, 40, United-States, <=50K
47, Private, 26994, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
32, Private, 116539, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 55, United-States, >50K
55, Self-emp-not-inc, 189933, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
32, Private, 101283, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
48, Private, 113598, Some-college, 10, Separated, Adm-clerical, Other-relative, Black, Female, 0, 0, 40, United-States, <=50K
21, Private, 188793, HS-grad, 9, Married-civ-spouse, Sales, Husband, Other, Male, 0, 0, 35, United-States, <=50K
33, Private, 109996, Assoc-acdm, 12, Married-spouse-absent, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 195681, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 48, ?, <=50K
47, Private, 436770, Assoc-voc, 11, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
18, Private, 84253, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 24, United-States, <=50K
44, Self-emp-inc, 383493, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, >50K
23, Private, 216867, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 37, Mexico, <=50K
18, Private, 401051, 10th, 6, Never-married, Sales, Own-child, White, Female, 0, 0, 35, United-States, <=50K
56, Private, 83196, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
24, Private, 325596, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 35, United-States, <=50K
43, Private, 187322, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
23, Private, 193949, Bachelors, 13, Never-married, Sales, Own-child, White, Female, 0, 0, 60, United-States, <=50K
26, Private, 133373, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 42, United-States, <=50K
42, Private, 113324, HS-grad, 9, Widowed, Sales, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 178818, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
53, Self-emp-not-inc, 152810, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
51, Private, 335997, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 4386, 0, 55, United-States, >50K
40, Private, 436493, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 25, United-States, <=50K
27, Private, 704108, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
24, Local-gov, 150084, Some-college, 10, Separated, Protective-serv, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
42, Private, 341204, HS-grad, 9, Divorced, Craft-repair, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
41, Private, 187336, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 204209, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 10, United-States, <=50K
42, Self-emp-not-inc, 206066, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 65, United-States, <=50K
38, Private, 63509, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
63, Self-emp-not-inc, 391121, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 30, United-States, <=50K
31, Private, 56026, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
18, Self-emp-not-inc, 60981, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 4, United-States, <=50K
21, Private, 228255, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, United-States, <=50K
24, Private, 86745, Bachelors, 13, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K
55, Private, 234327, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 59948, 9th, 5, Never-married, Adm-clerical, Unmarried, Black, Female, 114, 0, 20, United-States, <=50K
31, Private, 137814, Some-college, 10, Divorced, Sales, Own-child, White, Female, 0, 0, 30, United-States, <=50K
23, Private, 167692, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 20, United-States, <=50K
35, Private, 245090, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Mexico, <=50K
51, Self-emp-not-inc, 256963, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K
19, Private, 160033, Some-college, 10, Never-married, Protective-serv, Own-child, White, Female, 0, 0, 30, United-States, <=50K
38, Local-gov, 289430, HS-grad, 9, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 56, United-States, <=50K
52, Local-gov, 305053, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2051, 40, United-States, <=50K
70, Self-emp-not-inc, 172370, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 25, United-States, <=50K
53, Private, 320510, 10th, 6, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
59, Private, 171355, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
39, Private, 65027, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 43, United-States, <=50K
18, Private, 215190, 12th, 8, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
41, ?, 149385, HS-grad, 9, Never-married, ?, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
19, ?, 169324, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 10, United-States, <=50K
24, Private, 138938, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
25, Private, 557082, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
32, Private, 273287, Some-college, 10, Never-married, Exec-managerial, Not-in-family, Black, Male, 0, 0, 40, Jamaica, <=50K
34, Self-emp-not-inc, 77209, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 60, United-States, >50K
35, Private, 317153, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Private, 95469, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 7298, 0, 45, United-States, >50K
18, Private, 302859, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 20, United-States, <=50K
37, Private, 333651, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 42, United-States, <=50K
30, Private, 177596, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 36, United-States, <=50K
40, Self-emp-inc, 157240, Masters, 14, Married-civ-spouse, Exec-managerial, Wife, White, Female, 15024, 0, 30, Iran, >50K
22, Private, 184779, HS-grad, 9, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Local-gov, 138358, Some-college, 10, Separated, Other-service, Unmarried, Black, Female, 0, 0, 28, United-States, <=50K
70, Private, 176285, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 23, United-States, <=50K
43, Private, 102180, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
77, Self-emp-not-inc, 209507, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
30, Self-emp-not-inc, 229741, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 324546, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 39, United-States, <=50K
51, Private, 337195, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 50, United-States, >50K
58, State-gov, 194068, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 50, United-States, >50K
22, Private, 250647, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 12, United-States, <=50K
33, Private, 477106, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
27, Private, 104329, 11th, 7, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 224566, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
32, Private, 169841, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
41, Private, 42563, Bachelors, 13, Married-civ-spouse, Tech-support, Wife, White, Female, 0, 0, 25, United-States, >50K
37, Private, 31368, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 132755, 11th, 7, Never-married, Sales, Own-child, White, Male, 0, 0, 15, United-States, <=50K
50, Private, 279129, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, >50K
31, ?, 86143, HS-grad, 9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, <=50K
54, State-gov, 44172, HS-grad, 9, Separated, Exec-managerial, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
23, State-gov, 93076, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
40, Private, 146653, Bachelors, 13, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 20, United-States, <=50K
29, Private, 221366, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5013, 0, 40, Germany, <=50K
38, Private, 189404, HS-grad, 9, Married-spouse-absent, Other-service, Not-in-family, White, Male, 0, 0, 35, ?, <=50K
30, Private, 172304, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, <=50K
20, Private, 116666, Some-college, 10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male, 0, 0, 8, India, <=50K
43, Self-emp-not-inc, 64112, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
25, Private, 55718, Some-college, 10, Never-married, Tech-support, Own-child, White, Male, 0, 0, 25, United-States, <=50K
39, Private, 126675, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
48, Private, 102112, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
41, Self-emp-not-inc, 226505, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
24, Private, 211527, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
20, Private, 175069, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, Yugoslavia, <=50K
25, Private, 25249, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
57, Private, 73411, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
39, Private, 207185, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 35, Puerto-Rico, >50K
66, Private, 127139, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
34, Private, 41809, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 297449, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 14084, 0, 40, United-States, >50K
46, Private, 141483, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, <=50K
42, Local-gov, 117227, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
46, Private, 377401, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 1902, 70, Canada, >50K
34, Local-gov, 167063, HS-grad, 9, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 253759, Some-college, 10, Married-civ-spouse, Tech-support, Wife, Black, Female, 0, 0, 40, United-States, <=50K
42, Private, 183096, Some-college, 10, Divorced, Exec-managerial, Own-child, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 269654, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 48, United-States, <=50K
70, ?, 293076, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 30, United-States, <=50K
32, Private, 34104, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
46, Federal-gov, 80057, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, Germany, >50K
42, Self-emp-inc, 369781, 7th-8th, 4, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 25, United-States, <=50K
21, Private, 223811, Assoc-voc, 11, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 163053, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 189461, HS-grad, 9, Never-married, Sales, Other-relative, White, Male, 0, 0, 55, United-States, <=50K
50, Local-gov, 145166, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298, 0, 40, United-States, >50K
37, Private, 86310, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
19, ?, 263224, 11th, 7, Never-married, ?, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
44, Federal-gov, 280362, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Private, 301031, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
30, Private, 74966, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 24, United-States, <=50K
36, Private, 254493, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 44, United-States, <=50K
49, Self-emp-not-inc, 204241, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
29, Private, 225024, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
45, Local-gov, 148222, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
75, State-gov, 113868, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 20, United-States, >50K
42, Private, 132633, HS-grad, 9, Never-married, Priv-house-serv, Not-in-family, White, Female, 0, 0, 40, ?, <=50K
37, Private, 44780, Assoc-acdm, 12, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 86373, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 25, United-States, <=50K
61, Local-gov, 176753, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 48, United-States, <=50K
33, Private, 164707, Assoc-acdm, 12, Never-married, Exec-managerial, Unmarried, White, Female, 2174, 0, 55, ?, <=50K
50, Local-gov, 370733, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States, <=50K
59, Private, 216851, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 137951, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
